"year","age","gender","uli","state"
1,31,"male",64.5571699009757,"didiff"
1,37,"male",47.5006550214417,"didiff"
1,37,"male",50.5096007892698,"didiff"
1,39,"male",38.4015215997207,"didiff"
1,30,"female",68.5865488446472,"didiff"
1,33,"female",55.837895021414,"didiff"
1,32,"male",60.2388992612184,"didiff"
1,38,"male",47.8908401265987,"didiff"
1,39,"female",60.7724928504666,"didiff"
1,37,"male",65.0278147166258,"didiff"
1,34,"male",53.8001642962139,"didiff"
1,36,"female",68.200576060137,"didiff"
1,38,"male",28.589218357451,"didiff"
1,37,"male",63.5651878300102,"didiff"
1,32,"male",37.7226432204494,"didiff"
1,33,"male",44.3028215765696,"didiff"
1,31,"female",62.8571681372573,"didiff"
1,34,"male",51.3788070398963,"didiff"
1,36,"female",56.6528612074162,"didiff"
1,36,"female",52.0436703869616,"didiff"
1,35,"female",47.5631601407248,"didiff"
1,32,"male",64.303347611865,"didiff"
1,34,"female",81.0698377101949,"didiff"
1,32,"female",48.2521154498068,"didiff"
1,32,"female",64.1885469550574,"didiff"
1,35,"female",44.6366990302119,"didiff"
1,37,"female",47.3220191001312,"didiff"
1,35,"female",41.4954117548715,"didiff"
1,31,"male",44.2190612134941,"didiff"
1,31,"male",31.3097314637477,"didiff"
1,31,"female",69.4468439170635,"didiff"
1,36,"male",47.4249058784785,"didiff"
1,33,"male",48.9520183871781,"didiff"
1,33,"female",57.3540455992065,"didiff"
1,36,"female",63.728039015214,"didiff"
1,30,"male",64.9529485540754,"didiff"
1,38,"female",51.7517361242904,"didiff"
1,34,"male",56.5344123095906,"didiff"
1,31,"male",47.1501273543139,"didiff"
1,38,"male",43.8062525460791,"didiff"
1,33,"male",51.5964603715679,"didiff"
1,38,"male",42.0694324052008,"didiff"
1,36,"female",67.6191247304991,"didiff"
1,31,"female",78.8231390005029,"didiff"
1,31,"male",62.2252219841174,"didiff"
1,37,"male",59.4315360368112,"didiff"
1,37,"female",49.7511423603083,"didiff"
1,38,"male",41.9717334539376,"didiff"
1,31,"female",42.6516244023908,"didiff"
1,34,"female",74.0291796490646,"didiff"
1,38,"male",52.495319698885,"didiff"
1,35,"male",75.0298328752563,"didiff"
1,39,"female",62.1937649828991,"didiff"
1,31,"female",56.0595147227263,"didiff"
1,38,"male",40.8951482918314,"didiff"
1,34,"female",57.900381592215,"didiff"
1,33,"male",32.2817456882444,"didiff"
1,32,"female",53.0301962502678,"didiff"
1,36,"male",33.17388937268,"didiff"
1,36,"female",32.1435191198049,"didiff"
1,37,"female",57.5321001343383,"didiff"
1,39,"female",58.7748513411704,"didiff"
1,37,"male",51.4767040450379,"didiff"
1,38,"female",56.1955683421283,"didiff"
1,33,"male",51.924729205926,"didiff"
1,33,"male",60.5188103195252,"didiff"
1,33,"male",40.0675356961541,"didiff"
1,34,"female",72.7273413025446,"didiff"
1,30,"male",61.1461921955304,"didiff"
1,31,"female",76.2887445781858,"didiff"
1,39,"female",80.4759868524994,"didiff"
1,37,"male",64.7980077261203,"didiff"
1,39,"female",33.0949614045766,"didiff"
1,34,"female",60.6851715925957,"didiff"
1,35,"male",44.0280177952637,"didiff"
1,36,"female",64.6478013252289,"didiff"
1,30,"female",54.7914754290417,"didiff"
1,30,"male",48.4415009517705,"didiff"
1,37,"female",80.2462654284928,"didiff"
1,38,"female",50.670489977691,"didiff"
1,37,"female",54.5368530189592,"didiff"
1,34,"male",60.9501570744671,"didiff"
1,38,"male",72.881376110518,"didiff"
1,34,"male",59.1532264205737,"didiff"
1,32,"female",69.8334338845664,"didiff"
1,34,"female",57.3866804087637,"didiff"
1,39,"male",47.0045510608755,"didiff"
1,32,"male",78.7880578497942,"didiff"
1,31,"female",79.8719197504906,"didiff"
1,39,"male",60.2495791847003,"didiff"
1,39,"female",50.1302222686659,"didiff"
1,33,"male",45.8861126011299,"didiff"
1,38,"male",48.660986705231,"didiff"
1,36,"female",55.8666512915465,"didiff"
1,38,"male",25.7203913714341,"didiff"
1,30,"male",29.0225662260946,"didiff"
1,34,"male",44.3269046412883,"didiff"
1,34,"male",32.5784598594819,"didiff"
1,36,"male",47.5361023465193,"didiff"
1,32,"male",31.3281841497234,"didiff"
1,39,"female",42.4229559397019,"didiff"
1,39,"female",61.1382256010865,"didiff"
1,31,"female",64.2672966455642,"didiff"
1,33,"female",63.7702764501289,"didiff"
1,34,"male",61.2340484641634,"didiff"
1,31,"male",39.5751047227532,"didiff"
1,34,"male",65.8593263818949,"didiff"
1,37,"male",47.5369093181876,"didiff"
1,35,"female",80.0558478095912,"didiff"
1,37,"male",45.0540952034805,"didiff"
1,32,"male",79.1484250199545,"didiff"
1,35,"male",67.9738373469842,"didiff"
1,33,"male",63.2899927404916,"didiff"
1,32,"female",72.2300623383068,"didiff"
1,30,"female",71.3373536589845,"didiff"
1,31,"male",59.8465474077794,"didiff"
1,33,"male",56.3430518492417,"didiff"
1,37,"male",43.9615178895237,"didiff"
1,35,"female",88.6670306804449,"didiff"
1,39,"female",54.1319115495374,"didiff"
1,32,"female",68.4377274313514,"didiff"
1,34,"male",33.1214128528971,"didiff"
1,37,"female",60.1689443829709,"didiff"
1,30,"female",53.6559366792957,"didiff"
1,30,"male",29.3747299894983,"didiff"
1,36,"female",72.440709789924,"didiff"
1,39,"female",61.254771916566,"didiff"
1,34,"female",70.5102752921784,"didiff"
1,31,"female",67.8921998377979,"didiff"
1,38,"male",52.4165814867367,"didiff"
1,32,"male",63.6058378371102,"didiff"
1,35,"female",83.5951519362884,"didiff"
1,39,"female",50.953252327466,"didiff"
1,32,"male",54.7826027849648,"didiff"
1,38,"male",42.9467700714748,"didiff"
1,38,"female",68.4375000685786,"didiff"
1,31,"female",68.8519427058381,"didiff"
1,39,"female",67.9715063656071,"didiff"
1,30,"male",56.104836025687,"didiff"
1,31,"male",40.7363620977991,"didiff"
1,35,"male",69.347524544757,"didiff"
1,30,"female",51.2521380463797,"didiff"
1,37,"female",52.6256832701383,"didiff"
1,39,"male",45.0168560138777,"didiff"
1,37,"male",21.9053612440434,"didiff"
1,38,"female",69.4357562978916,"didiff"
1,30,"female",66.5175581172595,"didiff"
1,39,"male",55.553957451737,"didiff"
1,38,"female",67.8404850786826,"didiff"
1,35,"male",45.9221926889319,"didiff"
1,30,"male",51.8883022121555,"didiff"
1,34,"female",55.6108836555772,"didiff"
1,36,"female",60.5495167349637,"didiff"
1,36,"male",47.2350636044531,"didiff"
1,37,"male",64.4392858502454,"didiff"
1,39,"male",62.717196169679,"didiff"
1,32,"female",43.8909762668336,"didiff"
1,31,"male",65.413128932502,"didiff"
1,37,"male",64.6493943359265,"didiff"
1,39,"male",70.5712087355951,"didiff"
1,32,"male",47.5974687530036,"didiff"
1,35,"female",78.5545314010499,"didiff"
1,30,"female",52.4705056789405,"didiff"
1,33,"female",38.8498875416723,"didiff"
1,39,"male",42.5339236713433,"didiff"
1,33,"male",60.5385459739672,"didiff"
1,33,"female",70.8352559266808,"didiff"
1,32,"male",35.2961871928291,"didiff"
1,38,"male",13.5029995921254,"didiff"
1,39,"male",32.189114644088,"didiff"
1,36,"female",48.8766188412288,"didiff"
1,37,"male",38.6740357092747,"didiff"
1,37,"male",65.3507144252258,"didiff"
1,37,"male",47.7111964562885,"didiff"
1,31,"male",46.6638664195031,"didiff"
1,37,"female",43.5973017547188,"didiff"
1,32,"female",54.6611277676053,"didiff"
1,38,"female",71.8604881573563,"didiff"
1,33,"male",36.8577255477554,"didiff"
1,34,"male",45.5499122776169,"didiff"
1,39,"male",34.5435340088041,"didiff"
1,36,"female",41.9422249237292,"didiff"
1,30,"male",51.2349987875375,"didiff"
1,37,"male",40.2347743555937,"didiff"
1,31,"male",32.0774479994376,"didiff"
1,31,"male",58.6690831151623,"didiff"
1,35,"female",41.1717022589867,"didiff"
1,31,"male",27.7047235679422,"didiff"
1,37,"male",55.3387604346144,"didiff"
1,37,"male",58.8933548005484,"didiff"
1,34,"female",40.1096681635596,"didiff"
1,34,"male",45.1519745985851,"didiff"
1,31,"male",59.79891979372,"didiff"
1,36,"male",38.250896014035,"didiff"
1,32,"male",48.5877098779782,"didiff"
1,34,"male",57.8430336834195,"didiff"
1,31,"female",27.7462742921538,"didiff"
1,39,"male",39.5752415515097,"didiff"
1,36,"male",41.6991558720586,"didiff"
1,30,"female",56.0449460966179,"didiff"
1,36,"male",75.634691243933,"didiff"
1,32,"male",68.1589625171569,"didiff"
1,35,"male",52.0398311224919,"didiff"
1,38,"male",46.8428839286022,"didiff"
1,36,"male",56.8791076245499,"didiff"
1,35,"female",83.4015730158618,"didiff"
1,34,"female",63.0167107021637,"didiff"
1,33,"male",47.7189611290869,"didiff"
1,30,"female",61.7888077322348,"didiff"
1,38,"female",79.4612011773771,"didiff"
1,32,"female",59.1342050889797,"didiff"
1,37,"female",19.238248920295,"didiff"
1,33,"male",62.7626134104944,"didiff"
1,34,"male",55.9313475045657,"didiff"
1,32,"male",50.0793153694823,"didiff"
1,38,"female",51.931854491928,"didiff"
1,38,"male",82.7931628515948,"didiff"
1,39,"female",39.6446726806992,"didiff"
1,36,"female",55.3235846379659,"didiff"
1,39,"male",50.7756970558994,"didiff"
1,36,"male",42.3607636393253,"didiff"
1,38,"female",59.2015054717233,"didiff"
1,37,"male",43.8148057897912,"didiff"
1,36,"male",72.3011958076872,"didiff"
1,30,"female",77.5896728740949,"didiff"
1,31,"female",72.727277897771,"didiff"
1,32,"male",60.4735589814697,"didiff"
1,35,"female",85.1667695240681,"didiff"
1,31,"female",78.9053867328853,"didiff"
1,32,"female",52.9353256672174,"didiff"
1,31,"female",59.4981692531195,"didiff"
1,32,"female",58.9644667137702,"didiff"
1,33,"female",79.7826940224972,"didiff"
1,31,"male",55.4889707603731,"didiff"
1,31,"male",41.2739530246282,"didiff"
1,38,"female",51.3923277177261,"didiff"
1,38,"male",50.6619795956535,"didiff"
1,37,"female",75.1277761919584,"didiff"
1,34,"female",40.037014263208,"didiff"
1,39,"male",61.7741989109105,"didiff"
1,34,"female",63.3318619953694,"didiff"
1,31,"female",70.7762979029524,"didiff"
1,31,"female",64.6246870794652,"didiff"
1,39,"male",50.2847244493179,"didiff"
1,33,"female",39.3795912067651,"didiff"
1,36,"female",61.0969940375178,"didiff"
1,38,"female",51.6739907837401,"didiff"
1,39,"female",86.6813440349987,"didiff"
1,37,"female",73.117662505687,"didiff"
1,34,"female",62.4469607242657,"didiff"
1,35,"male",43.0801605761819,"didiff"
1,37,"female",89.6671005861014,"didiff"
1,35,"female",66.6697568503247,"didiff"
1,35,"male",41.6235578878995,"didiff"
1,33,"female",40.9356337285376,"didiff"
1,33,"male",53.9408130214016,"didiff"
1,31,"female",51.6251436560533,"didiff"
1,33,"male",80.1574277062414,"didiff"
1,31,"male",52.2198955358971,"didiff"
1,33,"female",45.1418032829243,"didiff"
1,37,"female",46.7341053950295,"didiff"
1,31,"female",42.8161112918407,"didiff"
1,32,"male",33.2309837781659,"didiff"
1,31,"female",78.9870524603162,"didiff"
1,31,"male",46.3564172931907,"didiff"
1,30,"female",64.8861992431573,"didiff"
1,38,"male",35.5254969254156,"didiff"
1,37,"male",45.2476400366786,"didiff"
1,35,"male",74.4787115493138,"didiff"
1,37,"female",87.2286295604411,"didiff"
1,33,"male",38.7292527407324,"didiff"
1,31,"female",65.1365781607472,"didiff"
1,37,"male",45.9361590931778,"didiff"
1,39,"male",47.2785018822573,"didiff"
1,33,"male",79.7871792719245,"didiff"
1,30,"female",30.7029763952472,"didiff"
1,37,"male",51.6083940577256,"didiff"
1,32,"male",33.7026381711501,"didiff"
1,35,"female",48.7128773227531,"didiff"
1,39,"female",38.6556127829571,"didiff"
1,33,"female",46.1221475761209,"didiff"
1,32,"female",57.434066179421,"didiff"
1,30,"female",86.2902887188799,"didiff"
1,31,"male",26.4505246705332,"didiff"
1,35,"female",54.5896604786366,"didiff"
1,39,"male",50.1906010309839,"didiff"
1,38,"male",19.9762562940145,"didiff"
1,35,"male",51.2198701274977,"didiff"
1,33,"male",71.8837589310389,"didiff"
1,37,"male",84.7788269039043,"didiff"
1,38,"male",33.4886801797441,"didiff"
1,32,"male",58.8315218091434,"didiff"
1,38,"male",48.7289727347223,"didiff"
1,39,"female",64.7582664513243,"didiff"
1,33,"female",55.5792137613979,"didiff"
1,35,"female",54.7123775179824,"didiff"
1,36,"female",30.5212311059808,"didiff"
1,31,"male",50.0784312668345,"didiff"
1,37,"female",70.6952888534508,"didiff"
1,34,"male",26.2256377701505,"didiff"
1,33,"male",56.5812568481498,"didiff"
1,39,"male",47.8153247617274,"didiff"
1,35,"male",35.7030329151543,"didiff"
1,32,"male",47.2392458719904,"didiff"
1,36,"male",75.4896766232468,"didiff"
1,30,"male",58.4176278804147,"didiff"
1,32,"female",60.3703487727365,"didiff"
1,33,"male",34.828583737522,"didiff"
1,36,"male",62.1142356752025,"didiff"
1,33,"male",66.4401972274978,"didiff"
1,36,"female",74.6983076106904,"didiff"
1,37,"male",43.5546059108388,"didiff"
1,33,"female",73.8030249016684,"didiff"
1,35,"female",41.9825697919998,"didiff"
1,39,"male",57.9835290452231,"didiff"
1,38,"male",54.0657891216288,"didiff"
1,30,"male",30.5553402327003,"didiff"
1,34,"female",68.4566887190387,"didiff"
1,35,"female",62.3464035743921,"didiff"
1,37,"male",11.2620607481961,"didiff"
1,30,"female",78.4955675695928,"didiff"
1,30,"female",61.6108461240001,"didiff"
1,32,"female",43.5053610404819,"didiff"
1,39,"male",48.1316877634438,"didiff"
1,37,"female",40.6841255035411,"didiff"
1,34,"male",69.6975870538194,"didiff"
1,34,"female",63.3592595897102,"didiff"
1,38,"female",42.5886465408041,"didiff"
1,37,"female",38.9184711558569,"didiff"
1,39,"male",53.0861969193383,"didiff"
1,35,"male",49.4237753517784,"didiff"
1,36,"male",58.4944172643949,"didiff"
1,32,"male",39.7903374043996,"didiff"
1,36,"female",88.45976682469,"didiff"
1,30,"female",68.8196319195506,"didiff"
1,31,"male",63.718829141464,"didiff"
1,34,"female",54.2950223594319,"didiff"
1,34,"female",56.4573028428214,"didiff"
1,38,"male",26.3256290483753,"didiff"
1,31,"male",77.5886300767211,"didiff"
1,35,"male",59.4327956799164,"didiff"
1,36,"female",58.5391303724794,"didiff"
1,39,"male",46.8511387868985,"didiff"
1,36,"male",60.0801575398289,"didiff"
1,35,"male",43.5499318621443,"didiff"
1,39,"male",48.2158717217537,"didiff"
1,35,"female",69.9777136695906,"didiff"
1,34,"female",74.343362913855,"didiff"
1,32,"female",39.7931430731307,"didiff"
1,31,"male",61.5117501356203,"didiff"
1,34,"female",52.0140975788387,"didiff"
1,37,"male",43.7595857467135,"didiff"
1,33,"female",72.9114926396663,"didiff"
1,32,"male",51.7173270984646,"didiff"
1,35,"female",42.0392616731301,"didiff"
1,39,"male",34.0930096251782,"didiff"
1,31,"male",70.8683899928426,"didiff"
1,32,"female",76.8893978740224,"didiff"
1,32,"male",62.243398577877,"didiff"
1,36,"male",48.3591554153303,"didiff"
1,34,"female",59.2288339690529,"didiff"
1,33,"female",79.9427192813742,"didiff"
1,35,"male",66.6323707442157,"didiff"
1,34,"female",51.6249290703117,"didiff"
1,39,"female",51.7189146102202,"didiff"
1,30,"male",46.9970206718804,"didiff"
1,34,"female",65.5102094646514,"didiff"
1,38,"male",28.2560659655666,"didiff"
1,39,"female",72.34819254036,"didiff"
1,33,"male",48.1582896935145,"didiff"
1,31,"female",62.5195778159441,"didiff"
1,31,"male",44.8080057505099,"didiff"
1,37,"male",70.0276808736803,"didiff"
1,34,"male",65.9161252641786,"didiff"
1,37,"female",71.8995891394072,"didiff"
1,30,"male",59.7266555766518,"didiff"
1,37,"female",64.6294450843753,"didiff"
1,31,"male",59.2003272833208,"didiff"
1,31,"male",65.0132414537723,"didiff"
1,31,"male",73.3980107599497,"didiff"
1,33,"female",50.3527874254612,"didiff"
1,33,"male",42.2938936940165,"didiff"
1,32,"female",78.7976296314139,"didiff"
1,33,"female",63.8636373992088,"didiff"
1,34,"female",64.9421784056324,"didiff"
1,30,"female",75.5864184153325,"didiff"
1,33,"male",46.8917238522588,"didiff"
1,37,"female",58.0044709559218,"didiff"
1,32,"male",58.1559960663586,"didiff"
1,35,"female",63.9341594254815,"didiff"
1,31,"female",74.2741753353214,"didiff"
1,31,"female",73.0337999070999,"didiff"
1,38,"male",42.7385443500629,"didiff"
1,36,"male",46.8801852080587,"didiff"
1,33,"male",77.3201484952898,"didiff"
1,34,"male",33.8884505400159,"didiff"
1,34,"male",49.958349612122,"didiff"
1,36,"male",38.1760612000933,"didiff"
1,31,"female",80.3972617436111,"didiff"
1,34,"female",72.3420180099091,"didiff"
1,31,"female",56.0007129773215,"didiff"
1,36,"female",64.6095801357946,"didiff"
1,35,"female",63.5319498109367,"didiff"
1,33,"female",56.8821796291286,"didiff"
1,32,"female",37.7521487246224,"didiff"
1,38,"male",41.2623415641454,"didiff"
1,31,"female",41.471507657288,"didiff"
1,37,"female",63.9116409086541,"didiff"
1,32,"male",65.1268131002152,"didiff"
1,34,"female",54.1669311088377,"didiff"
1,33,"female",53.3315000977543,"didiff"
1,39,"male",56.406335314782,"didiff"
1,32,"female",74.230476961916,"didiff"
1,36,"female",80.6542364282903,"didiff"
1,38,"male",51.7203190534163,"didiff"
1,37,"female",43.2795127690153,"didiff"
1,35,"male",55.4762337509274,"didiff"
1,36,"female",64.5403622080839,"didiff"
1,32,"male",53.2545327907154,"didiff"
1,33,"male",57.4263435834617,"didiff"
1,32,"female",68.0961799165151,"didiff"
1,30,"female",75.5374448177768,"didiff"
1,32,"male",60.9032475644457,"didiff"
1,37,"male",67.6927405092533,"didiff"
1,33,"female",58.4271262278788,"didiff"
1,39,"male",46.8402473595973,"didiff"
1,31,"female",60.3828335732155,"didiff"
1,31,"male",32.3880139483543,"didiff"
1,31,"female",78.9325440113613,"didiff"
1,35,"female",81.280927631072,"didiff"
1,35,"female",64.784517413326,"didiff"
1,31,"female",89.0077977291475,"didiff"
1,33,"male",24.6640348136892,"didiff"
1,33,"male",35.5387961575109,"didiff"
1,32,"female",59.369330397374,"didiff"
1,38,"female",39.7014067911402,"didiff"
1,34,"female",38.5089816041183,"didiff"
1,38,"female",44.7257255654417,"didiff"
1,39,"male",69.9402588321004,"didiff"
1,34,"male",70.4278022611917,"didiff"
1,38,"female",58.1408807858279,"didiff"
1,36,"female",38.8719888789033,"didiff"
1,37,"male",79.806470121242,"didiff"
1,32,"female",59.720580825762,"didiff"
1,38,"female",40.4842639435629,"didiff"
1,31,"female",73.4883606857808,"didiff"
1,32,"female",59.3808336458099,"didiff"
1,35,"male",64.7728367538984,"didiff"
1,34,"male",21.5247024356691,"didiff"
1,31,"male",27.8887483399995,"didiff"
1,34,"female",35.802852322718,"didiff"
1,34,"male",38.3681431914325,"didiff"
1,34,"female",55.4440865275527,"didiff"
1,32,"male",36.8167398262987,"didiff"
1,35,"female",35.460093049673,"didiff"
1,39,"female",54.3785021542395,"didiff"
1,30,"male",65.8837195610618,"didiff"
1,34,"male",62.0934887459943,"didiff"
1,32,"female",74.679090558356,"didiff"
1,37,"male",55.7563224043281,"didiff"
1,39,"female",41.7631264016394,"didiff"
1,37,"male",49.5717677571393,"didiff"
1,31,"female",34.192933236831,"didiff"
1,36,"male",54.843813893987,"didiff"
1,37,"male",79.0271641847393,"didiff"
1,37,"female",37.69340507746,"didiff"
1,36,"female",56.5264455499506,"didiff"
1,38,"female",59.2004577908772,"didiff"
1,37,"female",64.2139017455784,"didiff"
1,35,"male",69.3805770435657,"didiff"
1,34,"male",64.7685373506148,"didiff"
1,36,"female",72.7038845167886,"didiff"
1,38,"female",79.7627541876022,"didiff"
1,30,"female",78.5398631374587,"didiff"
1,36,"female",73.1437041067895,"didiff"
1,38,"female",72.3379664363389,"didiff"
1,34,"female",57.225596462043,"didiff"
1,30,"female",42.5189984002517,"didiff"
1,37,"male",49.0173994056125,"didiff"
1,36,"female",38.0557575999394,"didiff"
1,32,"male",62.6075318913967,"didiff"
1,35,"female",27.8240287898847,"didiff"
1,30,"female",54.1363934520023,"didiff"
1,36,"female",60.5518210430948,"didiff"
1,31,"female",47.4914692239581,"didiff"
1,38,"male",44.5811475030871,"didiff"
1,37,"male",40.6317709618991,"didiff"
1,36,"female",71.0619175399332,"didiff"
1,35,"female",42.7232101889289,"didiff"
1,30,"female",74.9484355872245,"didiff"
1,36,"female",43.1801415144045,"didiff"
1,39,"male",54.6148685457197,"didiff"
1,34,"female",74.8206742377193,"didiff"
1,33,"male",43.942960854607,"didiff"
1,33,"female",45.1063964917507,"didiff"
1,35,"female",40.5201761209161,"didiff"
1,34,"female",62.1309593380464,"didiff"
1,38,"female",70.8351036069919,"didiff"
1,35,"female",68.2815032672634,"didiff"
1,38,"male",23.3510079428263,"didiff"
1,30,"female",75.6681998041381,"didiff"
1,32,"female",67.0058951090667,"didiff"
1,38,"male",57.971862560888,"didiff"
1,38,"male",32.413160844372,"didiff"
1,33,"male",32.344404636214,"didiff"
1,33,"female",42.3897900881585,"didiff"
1,35,"female",55.1964751366274,"didiff"
1,30,"female",69.4778683981929,"didiff"
1,39,"female",53.2249602831267,"didiff"
1,39,"female",53.5655170330961,"didiff"
1,35,"female",37.0481857405471,"didiff"
1,39,"male",52.3127798425831,"didiff"
1,32,"male",48.9161087688774,"didiff"
1,33,"female",69.6518955917216,"didiff"
1,35,"male",31.2191149827103,"didiff"
1,36,"female",76.3743781103231,"didiff"
1,34,"male",71.8265568532135,"didiff"
1,32,"male",58.6781454190658,"didiff"
1,39,"female",57.8028083148689,"didiff"
1,30,"male",50.4589972262616,"didiff"
1,31,"male",38.4092023330634,"didiff"
1,38,"male",71.1693814527215,"didiff"
1,37,"female",71.3998639163481,"didiff"
1,37,"male",47.150836294351,"didiff"
1,34,"male",60.8910194059623,"didiff"
1,36,"male",62.476429532305,"didiff"
1,30,"female",69.1298352939906,"didiff"
1,36,"male",42.3268406403111,"didiff"
1,35,"female",65.5532055998818,"didiff"
1,38,"male",47.7740167143452,"didiff"
1,39,"female",78.979556778408,"didiff"
1,31,"female",75.8268129873414,"didiff"
1,31,"female",74.1425293227138,"didiff"
1,32,"female",39.410764602722,"didiff"
1,38,"female",38.6777952736495,"didiff"
1,39,"male",32.5811620388085,"didiff"
1,30,"male",76.6384461047948,"didiff"
1,33,"male",45.1754523501033,"didiff"
1,39,"male",43.300402654068,"didiff"
1,38,"female",70.5971480187696,"didiff"
1,30,"female",71.6054123960428,"didiff"
1,34,"male",53.4156257794752,"didiff"
1,33,"female",68.8817035786665,"didiff"
1,36,"male",60.0348260372824,"didiff"
1,30,"male",20.7590100516512,"didiff"
1,35,"male",53.5592941904291,"didiff"
1,37,"female",72.6992628308215,"didiff"
1,39,"female",62.8851334898781,"didiff"
1,35,"female",59.4400317114481,"didiff"
1,30,"female",71.0749147264133,"didiff"
1,33,"male",52.9822073798402,"didiff"
1,39,"female",80.4688834679761,"didiff"
1,31,"female",56.6445688350259,"didiff"
1,37,"female",55.329763482671,"didiff"
1,30,"male",59.3125458204131,"didiff"
1,34,"male",57.3649272662042,"didiff"
1,35,"female",77.7768274494501,"didiff"
1,30,"male",18.5220739063455,"didiff"
1,32,"female",73.938976660909,"didiff"
1,31,"male",77.2486916539921,"didiff"
1,35,"male",53.8591251666723,"didiff"
1,33,"female",44.9273195606607,"didiff"
1,39,"female",63.3448280287031,"didiff"
1,30,"male",47.2594784558175,"didiff"
1,32,"male",58.5550003790539,"didiff"
1,32,"female",80.8989845687144,"didiff"
1,36,"female",57.7522076444312,"didiff"
1,32,"male",58.221347846459,"didiff"
1,38,"female",50.3330169499014,"didiff"
1,32,"female",67.6972786044353,"didiff"
1,37,"female",47.2090264598139,"didiff"
1,31,"female",75.520588902154,"didiff"
1,33,"female",66.1828045155034,"didiff"
1,38,"male",46.5218825951334,"didiff"
1,32,"male",48.2135754694401,"didiff"
1,39,"female",57.8515204908565,"didiff"
1,32,"female",76.9417245297811,"didiff"
1,32,"female",52.0903683226584,"didiff"
1,39,"male",51.1219290671752,"didiff"
1,37,"female",68.8132298405244,"didiff"
1,31,"male",38.2961839652386,"didiff"
1,38,"female",61.8580341427438,"didiff"
1,37,"female",44.4173428531871,"didiff"
1,36,"male",26.7611576888195,"didiff"
1,39,"female",38.137448720089,"didiff"
1,33,"male",27.5637300667377,"didiff"
1,35,"male",25.3271845691014,"didiff"
1,32,"female",60.8419053766087,"didiff"
1,35,"female",58.1657922893227,"didiff"
1,38,"female",36.9860346542237,"didiff"
1,39,"female",77.1964666697264,"didiff"
1,36,"female",62.0122697836505,"didiff"
1,30,"female",47.020709102404,"didiff"
1,36,"female",44.0765213393295,"didiff"
1,30,"male",54.5115121251744,"didiff"
1,34,"male",52.320919895292,"didiff"
1,35,"female",43.5503942744429,"didiff"
1,37,"male",40.5654043374399,"didiff"
1,32,"female",81.9735012371473,"didiff"
1,37,"male",49.8648037823424,"didiff"
1,35,"female",62.4175206428191,"didiff"
1,37,"male",41.5896408073777,"didiff"
1,32,"male",56.1226266461019,"didiff"
1,37,"male",20.9878679484866,"didiff"
1,39,"female",57.0292309485373,"didiff"
1,32,"female",52.0482037975474,"didiff"
1,30,"female",73.1804524013107,"didiff"
1,33,"female",81.7078207439336,"didiff"
1,33,"male",72.6894908387496,"didiff"
1,37,"female",36.5938898263251,"didiff"
1,39,"female",39.6932938569716,"didiff"
1,37,"female",56.1608650122768,"didiff"
1,37,"male",73.6264690707029,"didiff"
1,36,"female",46.834939283793,"didiff"
1,35,"female",72.7512477774403,"didiff"
1,34,"female",63.9668116163275,"didiff"
1,35,"male",53.8641195758095,"didiff"
1,33,"female",69.9842755418183,"didiff"
1,37,"female",68.1254435019547,"didiff"
1,33,"male",50.7927943067632,"didiff"
1,37,"female",68.8693252473421,"didiff"
1,34,"male",38.892366910374,"didiff"
1,39,"female",59.8532863177088,"didiff"
1,39,"female",68.5500777998589,"didiff"
1,33,"male",74.8449850013062,"didiff"
1,33,"female",67.8706590456357,"didiff"
1,34,"female",54.7567170782412,"didiff"
1,33,"male",55.5503020849331,"didiff"
1,34,"male",19.5383472578258,"didiff"
1,30,"male",57.7915432322508,"didiff"
1,39,"female",84.6379862222866,"didiff"
1,39,"male",42.9014672660933,"didiff"
1,31,"male",73.4418915136564,"didiff"
1,33,"male",51.6781747513249,"didiff"
1,34,"male",62.0327886167235,"didiff"
1,33,"male",55.6554361575413,"didiff"
1,34,"female",37.3918491529788,"didiff"
1,32,"female",53.0895205713698,"didiff"
1,32,"male",56.2176922554467,"didiff"
1,39,"female",59.4068172336381,"didiff"
1,35,"female",54.4951568159777,"didiff"
1,31,"male",70.0203535995079,"didiff"
1,30,"male",32.4891298900422,"didiff"
1,36,"male",19.6871590027489,"didiff"
1,38,"male",60.4730171787051,"didiff"
1,38,"female",74.5942134566381,"didiff"
1,38,"female",59.7092928381833,"didiff"
1,30,"female",46.8767646939603,"didiff"
1,35,"male",19.1407862770147,"didiff"
1,31,"male",54.5096758401542,"didiff"
1,32,"male",82.9950448749661,"didiff"
1,38,"female",41.7350218085294,"didiff"
1,37,"male",44.4582634336431,"didiff"
1,34,"male",36.3982225596609,"didiff"
1,37,"female",47.0492542334706,"didiff"
1,34,"female",63.049655282813,"didiff"
1,31,"female",48.1722107296322,"didiff"
1,38,"male",59.6283278624367,"didiff"
1,30,"male",74.653772823182,"didiff"
1,38,"male",33.4388529786909,"didiff"
1,34,"male",69.1889553919471,"didiff"
1,39,"male",64.8054713301771,"didiff"
1,36,"female",67.5701322231406,"didiff"
1,37,"female",69.2929538831637,"didiff"
1,34,"female",62.5447434010092,"didiff"
1,30,"female",73.3281155180163,"didiff"
1,38,"male",75.917959762878,"didiff"
1,31,"female",55.5339152524125,"didiff"
1,38,"male",48.9671650204451,"didiff"
