"quarter","age","gender","uli","state"
21,37,"female",88.1839564933601,"interruptia"
21,38,"male",46.9346411518478,"interruptia"
21,39,"male",40.29187935827,"interruptia"
21,35,"male",59.5854944127833,"interruptia"
21,32,"male",61.2047365103918,"interruptia"
21,30,"female",52.3238739508899,"interruptia"
21,36,"male",31.2101895548472,"interruptia"
20,38,"male",36.8696462403437,"interruptia"
20,36,"male",54.4814595494748,"interruptia"
20,35,"male",40.3510977890712,"interruptia"
20,35,"male",50.4416436769578,"interruptia"
20,34,"female",62.3829063215929,"interruptia"
20,30,"male",20.7185754129851,"interruptia"
20,32,"male",26.4509684281187,"interruptia"
20,37,"male",59.529210216246,"interruptia"
20,39,"female",53.795291959636,"interruptia"
20,32,"female",63.0870561899523,"interruptia"
20,39,"female",68.0893431367536,"interruptia"
20,34,"male",52.3866910802273,"interruptia"
20,30,"female",58.0157719736393,"interruptia"
20,39,"male",46.6295242799917,"interruptia"
20,33,"female",72.8501337899502,"interruptia"
20,38,"female",86.0755693219519,"interruptia"
20,30,"female",54.3610569943334,"interruptia"
20,34,"female",63.2139020540315,"interruptia"
20,32,"female",40.3937157546128,"interruptia"
20,30,"male",76.5005098771224,"interruptia"
20,34,"female",38.8864866436615,"interruptia"
20,39,"male",38.9760610005468,"interruptia"
20,30,"female",68.7307828442031,"interruptia"
20,33,"female",56.4672633873407,"interruptia"
20,35,"female",54.0173659131482,"interruptia"
20,32,"female",77.6541711778261,"interruptia"
20,34,"female",37.1403024218473,"interruptia"
20,39,"female",79.4844880801338,"interruptia"
20,39,"male",31.5583771166989,"interruptia"
20,38,"female",42.2676569981911,"interruptia"
20,34,"female",67.0140915298761,"interruptia"
20,32,"female",62.4664273968432,"interruptia"
20,34,"female",60.631153019583,"interruptia"
20,34,"female",54.5942837474497,"interruptia"
20,39,"female",68.5553246614442,"interruptia"
20,37,"male",43.0648482721254,"interruptia"
20,34,"female",70.4227630894905,"interruptia"
20,33,"female",42.6263019671376,"interruptia"
20,37,"male",61.0089130065615,"interruptia"
20,31,"female",41.9947956824844,"interruptia"
20,38,"female",61.0602099835629,"interruptia"
20,37,"female",62.2157846649153,"interruptia"
20,33,"female",61.6523255830072,"interruptia"
20,31,"male",56.8288969323791,"interruptia"
20,31,"female",74.1358964025247,"interruptia"
20,31,"male",72.8367380276211,"interruptia"
20,34,"female",68.1822934674203,"interruptia"
20,33,"male",62.766240444813,"interruptia"
20,30,"female",51.2694872166625,"interruptia"
20,39,"female",46.3287082823229,"interruptia"
20,37,"female",59.8846125259878,"interruptia"
20,30,"male",47.54863110317,"interruptia"
20,36,"female",83.5186088333111,"interruptia"
20,39,"female",27.063217578417,"interruptia"
20,32,"male",66.8837697719973,"interruptia"
20,32,"male",44.1055918933695,"interruptia"
20,33,"female",58.0010636586074,"interruptia"
20,30,"female",52.8830376887856,"interruptia"
20,35,"female",45.3006250181892,"interruptia"
20,33,"male",30.4358849413144,"interruptia"
20,33,"male",31.3786508735058,"interruptia"
20,35,"female",75.0304760565519,"interruptia"
20,37,"female",75.7219842908616,"interruptia"
20,31,"female",57.2455666342454,"interruptia"
20,39,"male",24.5836950064716,"interruptia"
20,35,"male",45.8902629007574,"interruptia"
20,39,"female",49.6257884521762,"interruptia"
20,38,"male",35.3247719992123,"interruptia"
20,31,"male",47.1564721697011,"interruptia"
20,33,"female",45.1352102252252,"interruptia"
20,37,"male",49.2253686892815,"interruptia"
20,33,"male",52.2738128456477,"interruptia"
20,33,"male",48.3882211166072,"interruptia"
20,30,"female",58.2073717566267,"interruptia"
20,31,"female",53.3140072118581,"interruptia"
20,37,"female",63.5728848297672,"interruptia"
20,32,"female",56.957253146532,"interruptia"
20,30,"male",43.9127692536277,"interruptia"
20,32,"female",33.5509073237516,"interruptia"
20,33,"female",71.2371679293187,"interruptia"
20,38,"male",35.0490307684161,"interruptia"
20,38,"female",67.69146299023,"interruptia"
20,34,"male",59.9620210145707,"interruptia"
20,36,"female",70.0998771243695,"interruptia"
20,38,"female",46.4707724236847,"interruptia"
20,31,"male",69.2575554329111,"interruptia"
20,36,"male",42.79958257707,"interruptia"
20,32,"male",79.0483537294456,"interruptia"
20,30,"female",44.3605354063565,"interruptia"
20,38,"male",56.3469953220154,"interruptia"
20,38,"male",30.1793173124285,"interruptia"
20,35,"male",63.6894904890124,"interruptia"
20,36,"male",62.6382108664991,"interruptia"
20,33,"male",46.1279603058815,"interruptia"
20,36,"female",46.6450816639583,"interruptia"
20,35,"female",65.1271632230536,"interruptia"
20,30,"female",53.3347725517267,"interruptia"
20,32,"male",16.7730294385865,"interruptia"
20,31,"female",76.1266976411024,"interruptia"
20,39,"male",54.9981507132293,"interruptia"
20,32,"female",55.4290282584244,"interruptia"
20,38,"female",41.4437129662848,"interruptia"
20,37,"female",37.7172337549047,"interruptia"
20,30,"female",52.9195833678414,"interruptia"
20,34,"male",43.6274531075219,"interruptia"
20,30,"female",51.8411570960009,"interruptia"
20,39,"female",55.2136909235206,"interruptia"
20,35,"female",44.3903780267119,"interruptia"
20,33,"female",74.9481588057791,"interruptia"
20,31,"male",69.4139070033551,"interruptia"
20,37,"male",69.2274897936576,"interruptia"
20,34,"female",49.5049467988855,"interruptia"
20,37,"female",42.3051598245616,"interruptia"
20,37,"male",30.5965293579342,"interruptia"
20,33,"male",17.8799242895976,"interruptia"
20,36,"male",50.8964407479304,"interruptia"
20,36,"male",30.8563858280729,"interruptia"
20,34,"female",64.2256627442373,"interruptia"
20,31,"female",53.2822697058615,"interruptia"
20,30,"female",76.4422643951285,"interruptia"
20,38,"male",47.5318407446004,"interruptia"
20,30,"male",48.0794052215796,"interruptia"
20,37,"male",21.9174624739242,"interruptia"
20,34,"male",29.3100370449284,"interruptia"
20,39,"male",60.3338386187238,"interruptia"
20,32,"male",58.4870515128946,"interruptia"
20,30,"female",73.8801241842576,"interruptia"
20,35,"female",76.8721742219548,"interruptia"
20,35,"female",66.3036311449953,"interruptia"
20,37,"male",36.6227790966482,"interruptia"
20,32,"female",36.5339763846662,"interruptia"
20,35,"male",24.0649059344586,"interruptia"
20,31,"male",61.7971309405748,"interruptia"
20,31,"female",71.4946108136888,"interruptia"
20,39,"female",36.0560836491905,"interruptia"
20,35,"female",77.5347935555046,"interruptia"
20,32,"female",42.4335586789108,"interruptia"
20,34,"male",49.2002398413278,"interruptia"
20,32,"male",53.5966462629499,"interruptia"
20,38,"female",40.8696481454234,"interruptia"
20,39,"female",53.0551697146853,"interruptia"
20,33,"male",55.2928645503781,"interruptia"
20,36,"male",75.3536273230619,"interruptia"
20,39,"male",52.0463176549633,"interruptia"
20,39,"female",43.0596948176633,"interruptia"
20,36,"female",64.0052399808018,"interruptia"
20,33,"female",83.5045309128563,"interruptia"
20,34,"female",51.2590471418274,"interruptia"
20,33,"male",54.5303136695684,"interruptia"
20,31,"male",49.3613446574095,"interruptia"
20,37,"male",43.264744636488,"interruptia"
20,31,"female",48.7066035600608,"interruptia"
20,37,"female",40.7507570294726,"interruptia"
20,31,"male",28.0749078997832,"interruptia"
20,31,"male",58.9230153412901,"interruptia"
20,37,"male",64.4656939748877,"interruptia"
20,30,"female",65.5918121683714,"interruptia"
20,38,"female",57.0492267531138,"interruptia"
20,33,"male",54.6445374413191,"interruptia"
20,36,"male",37.0639674697538,"interruptia"
20,38,"male",80.6793156801063,"interruptia"
20,34,"male",27.9428902047877,"interruptia"
20,31,"male",38.4128504467195,"interruptia"
20,34,"male",20.000670252261,"interruptia"
20,39,"male",38.9665007546537,"interruptia"
20,39,"male",42.2238843145035,"interruptia"
20,38,"female",45.6481514608189,"interruptia"
20,37,"male",50.2562327333718,"interruptia"
20,38,"female",53.0089618108816,"interruptia"
20,31,"female",58.5402125712952,"interruptia"
20,33,"male",35.7739457899947,"interruptia"
20,30,"female",29.4420262125395,"interruptia"
20,33,"female",69.5940091225934,"interruptia"
20,30,"female",48.7401403981034,"interruptia"
20,35,"male",37.8993681068343,"interruptia"
20,30,"male",74.8896410360571,"interruptia"
20,31,"female",39.9397369823414,"interruptia"
20,31,"male",43.3990886297915,"interruptia"
20,36,"female",64.3198490343688,"interruptia"
20,34,"male",43.2493041813689,"interruptia"
20,32,"female",49.5212718404646,"interruptia"
20,36,"male",78.7443290305272,"interruptia"
20,39,"female",72.4681414531601,"interruptia"
20,36,"female",29.6417350512106,"interruptia"
20,39,"female",56.3048172553241,"interruptia"
20,37,"female",70.4780107492938,"interruptia"
20,36,"female",57.1860713039508,"interruptia"
20,30,"female",78.2722798304651,"interruptia"
20,32,"female",55.7295626721627,"interruptia"
20,39,"male",53.0731870207782,"interruptia"
20,35,"male",36.2172620958262,"interruptia"
20,37,"male",58.931183326315,"interruptia"
20,30,"female",41.2342942764357,"interruptia"
20,30,"female",41.5314497288515,"interruptia"
20,38,"female",23.6344108189933,"interruptia"
20,39,"male",50.2062381003404,"interruptia"
20,35,"female",56.560696873629,"interruptia"
20,38,"male",56.8675002903397,"interruptia"
20,30,"female",52.7602920820933,"interruptia"
20,37,"male",40.6013071401212,"interruptia"
20,38,"female",61.3979928690087,"interruptia"
20,31,"female",68.0475838212717,"interruptia"
20,31,"male",58.4402285238934,"interruptia"
20,39,"male",44.0180618686389,"interruptia"
20,34,"female",25.8737174972338,"interruptia"
20,34,"female",17.5405205037786,"interruptia"
20,30,"female",73.2247266106228,"interruptia"
20,38,"female",38.7581430617992,"interruptia"
20,30,"female",29.1941498739818,"interruptia"
20,36,"female",58.2616009425208,"interruptia"
20,33,"male",44.2853874544074,"interruptia"
20,33,"male",42.6387460873353,"interruptia"
20,35,"female",41.9669187289032,"interruptia"
20,30,"female",36.3024319108976,"interruptia"
20,37,"female",71.3803673426071,"interruptia"
20,34,"male",67.4221279926653,"interruptia"
20,35,"male",50.3807299722383,"interruptia"
20,34,"female",61.3529506375886,"interruptia"
20,35,"male",51.4537033829872,"interruptia"
20,30,"female",59.7712687909026,"interruptia"
20,38,"male",40.6675851003195,"interruptia"
20,32,"male",65.093679106087,"interruptia"
20,33,"female",64.507841515884,"interruptia"
20,32,"female",48.0144434824327,"interruptia"
20,34,"female",48.7898693329441,"interruptia"
20,35,"female",38.0712652575506,"interruptia"
20,30,"male",50.2601545458222,"interruptia"
20,31,"female",71.9473325471116,"interruptia"
20,34,"female",70.3251452406719,"interruptia"
20,36,"female",63.8038271628872,"interruptia"
20,32,"female",59.0279707042437,"interruptia"
20,37,"male",40.6139149704004,"interruptia"
20,34,"female",66.1079112151672,"interruptia"
20,37,"female",62.6247358619981,"interruptia"
20,38,"female",41.4843653931264,"interruptia"
20,39,"female",74.2163681511544,"interruptia"
20,38,"female",55.5616740724083,"interruptia"
20,35,"female",54.2864388497302,"interruptia"
20,33,"female",49.1790626851546,"interruptia"
20,38,"male",43.4992344079364,"interruptia"
20,38,"female",78.0811938905899,"interruptia"
20,39,"female",63.497163790212,"interruptia"
20,32,"female",66.3995547321524,"interruptia"
20,39,"male",64.7361162397694,"interruptia"
20,39,"female",80.798184989354,"interruptia"
20,38,"female",49.4712899395996,"interruptia"
20,35,"female",81.5260276454598,"interruptia"
20,34,"male",69.2051834378548,"interruptia"
20,31,"female",80.8582904939264,"interruptia"
20,33,"male",65.9602674802656,"interruptia"
20,32,"female",38.3137455494294,"interruptia"
20,31,"female",81.5180891502446,"interruptia"
20,31,"female",52.5103133007964,"interruptia"
20,37,"female",33.9013939454083,"interruptia"
20,38,"male",57.9885577202614,"interruptia"
20,34,"female",68.810080506253,"interruptia"
20,35,"female",53.8084981204081,"interruptia"
20,36,"female",56.6530652015786,"interruptia"
20,38,"male",52.7897847570372,"interruptia"
20,36,"female",64.3528698103266,"interruptia"
20,31,"male",52.4784116683394,"interruptia"
20,34,"female",72.8194138115727,"interruptia"
20,39,"male",55.5962239280207,"interruptia"
20,35,"female",60.3985258158067,"interruptia"
20,37,"male",29.3638622775568,"interruptia"
20,34,"male",46.2391855825499,"interruptia"
20,31,"male",42.7534442610057,"interruptia"
20,32,"female",59.4236457802344,"interruptia"
20,35,"female",63.262645823071,"interruptia"
20,39,"female",60.1875533699026,"interruptia"
20,33,"female",70.6261414150047,"interruptia"
20,33,"male",52.6011122611661,"interruptia"
20,38,"male",62.7517650288118,"interruptia"
20,31,"male",31.987192859175,"interruptia"
20,30,"female",45.8894246284089,"interruptia"
20,39,"male",78.3924474014624,"interruptia"
20,31,"female",45.1800160948854,"interruptia"
20,30,"female",80.926446958876,"interruptia"
20,37,"female",72.4270934986988,"interruptia"
20,37,"female",41.4004825824357,"interruptia"
20,38,"female",77.4477403997042,"interruptia"
20,35,"male",56.6046154197003,"interruptia"
20,37,"female",67.128340692844,"interruptia"
20,31,"female",36.4854134142141,"interruptia"
20,38,"female",62.5580673284559,"interruptia"
20,33,"female",76.6809778731868,"interruptia"
20,37,"male",50.1379200078295,"interruptia"
20,35,"female",24.1097345789386,"interruptia"
20,38,"male",41.7152726730768,"interruptia"
20,30,"female",83.7916820070128,"interruptia"
20,38,"female",66.2049355189176,"interruptia"
20,37,"female",61.0235911400118,"interruptia"
20,34,"female",61.9297673666906,"interruptia"
20,36,"female",74.3231961956084,"interruptia"
20,30,"female",61.7839965298031,"interruptia"
20,37,"male",40.8789593560807,"interruptia"
20,37,"female",45.6018839200587,"interruptia"
20,30,"male",69.2060385368506,"interruptia"
20,35,"female",54.1670575382452,"interruptia"
20,30,"male",52.6258976311353,"interruptia"
20,37,"male",61.3664239779525,"interruptia"
20,38,"female",53.4671146252817,"interruptia"
20,33,"female",58.0783201149391,"interruptia"
20,37,"male",73.4560426860681,"interruptia"
20,34,"male",39.5358504917051,"interruptia"
20,31,"male",29.0186754407751,"interruptia"
20,37,"male",40.538757105239,"interruptia"
20,39,"male",58.1557650425646,"interruptia"
20,31,"female",47.6010871019097,"interruptia"
20,38,"female",55.1732121884044,"interruptia"
20,39,"female",55.0707366685525,"interruptia"
20,39,"male",46.7326909326844,"interruptia"
20,36,"male",38.2169280737283,"interruptia"
20,39,"female",52.3621097187807,"interruptia"
20,39,"male",59.0175981569556,"interruptia"
20,34,"male",54.4310171151329,"interruptia"
20,38,"male",40.4853119835326,"interruptia"
20,37,"female",57.2830802477653,"interruptia"
20,39,"female",67.7572535788804,"interruptia"
20,39,"male",61.9131220136612,"interruptia"
20,32,"female",57.0755190079309,"interruptia"
20,38,"female",62.9537590413158,"interruptia"
20,31,"male",40.7265509041064,"interruptia"
20,31,"female",78.0747386395356,"interruptia"
20,33,"female",68.1355890143933,"interruptia"
20,39,"female",56.7319369565375,"interruptia"
20,32,"female",26.2998151206604,"interruptia"
20,36,"male",62.3383350810793,"interruptia"
20,38,"female",31.1329574850959,"interruptia"
20,32,"male",54.2102652332502,"interruptia"
20,38,"male",63.0065670342267,"interruptia"
20,37,"female",61.2747890755395,"interruptia"
20,37,"male",32.9754468740386,"interruptia"
20,37,"male",58.1935151704511,"interruptia"
20,30,"male",36.2920248655516,"interruptia"
20,31,"female",51.6468008438237,"interruptia"
20,39,"female",45.7795191062558,"interruptia"
20,34,"female",43.7172017100297,"interruptia"
20,31,"male",19.6529755418734,"interruptia"
20,39,"male",54.4439493542464,"interruptia"
20,37,"male",47.9271501170641,"interruptia"
20,36,"male",55.8682117749733,"interruptia"
20,34,"female",84.1089118421234,"interruptia"
20,39,"female",64.3522624680101,"interruptia"
20,39,"female",64.1883006376575,"interruptia"
20,39,"male",80.2587601867147,"interruptia"
20,37,"male",56.4361226009663,"interruptia"
20,39,"female",46.1047406803555,"interruptia"
20,36,"male",76.2803222582557,"interruptia"
20,38,"male",26.533892715947,"interruptia"
20,33,"female",71.1127275714085,"interruptia"
20,39,"male",61.6014358851927,"interruptia"
20,37,"male",44.1205631136683,"interruptia"
20,33,"male",48.5204320060975,"interruptia"
20,38,"female",68.914551523412,"interruptia"
20,34,"male",48.839089526919,"interruptia"
20,31,"male",49.0853750568045,"interruptia"
20,34,"female",42.70984933846,"interruptia"
20,37,"female",56.2472873117286,"interruptia"
20,39,"male",44.5541480499278,"interruptia"
20,34,"male",58.8192734113358,"interruptia"
20,35,"male",48.4126916372833,"interruptia"
20,34,"male",32.5543829016646,"interruptia"
20,37,"female",42.6891369302044,"interruptia"
20,32,"male",35.9361169409438,"interruptia"
20,34,"female",25.2163826378146,"interruptia"
20,38,"female",66.0863722036309,"interruptia"
20,30,"female",40.9602085836663,"interruptia"
20,32,"male",69.3015211047131,"interruptia"
20,31,"male",61.162291138677,"interruptia"
20,36,"female",45.2372415000989,"interruptia"
20,33,"female",47.7438991977415,"interruptia"
20,35,"male",36.1860792494507,"interruptia"
20,35,"male",20.8185823014993,"interruptia"
20,31,"female",75.5354755679914,"interruptia"
20,36,"male",43.6805501314584,"interruptia"
20,34,"male",44.4654838298045,"interruptia"
20,33,"male",20.8097098983328,"interruptia"
20,33,"male",27.6307549759176,"interruptia"
20,31,"male",49.3052787075116,"interruptia"
20,39,"male",57.9977016702763,"interruptia"
20,31,"female",52.5759420336979,"interruptia"
20,35,"female",65.4824618906264,"interruptia"
20,39,"female",44.2013305092523,"interruptia"
20,31,"female",43.1201802666816,"interruptia"
20,35,"female",56.6036702934646,"interruptia"
20,32,"male",65.1093826290306,"interruptia"
20,35,"male",55.0500636214733,"interruptia"
20,39,"male",48.243988720419,"interruptia"
20,38,"male",61.8897455011235,"interruptia"
20,31,"female",67.7112721809094,"interruptia"
20,35,"male",46.0927897611604,"interruptia"
20,34,"female",82.2975898022731,"interruptia"
20,31,"male",72.800714615803,"interruptia"
20,39,"female",50.5303479752334,"interruptia"
20,37,"female",54.481335883203,"interruptia"
20,38,"female",48.1722587300302,"interruptia"
20,35,"female",67.9181490454059,"interruptia"
20,31,"female",63.450926629426,"interruptia"
20,35,"female",86.5398379603513,"interruptia"
20,36,"male",53.2982383416632,"interruptia"
20,30,"male",35.7051539769181,"interruptia"
20,34,"male",78.8523774697299,"interruptia"
20,38,"female",47.9155336657337,"interruptia"
20,31,"male",46.3830563942732,"interruptia"
20,38,"female",51.6105259854244,"interruptia"
20,34,"male",30.166573080283,"interruptia"
20,34,"female",71.9231725122633,"interruptia"
20,39,"female",64.563486831182,"interruptia"
20,35,"female",74.9133413384803,"interruptia"
20,31,"male",23.0750463668138,"interruptia"
20,37,"male",39.8281571844968,"interruptia"
20,34,"female",50.8350487970683,"interruptia"
20,30,"male",30.2284736853347,"interruptia"
20,35,"female",70.1064791476131,"interruptia"
20,38,"female",40.307711520325,"interruptia"
20,30,"male",42.4627888030838,"interruptia"
20,38,"female",68.8123263266614,"interruptia"
20,36,"female",51.817267353646,"interruptia"
20,34,"male",81.138892143376,"interruptia"
20,30,"male",44.0767668095396,"interruptia"
20,35,"female",75.3944115666513,"interruptia"
20,31,"male",62.9229344196573,"interruptia"
20,33,"female",41.3791970434895,"interruptia"
20,34,"female",63.3240783888678,"interruptia"
20,31,"male",21.566105614017,"interruptia"
20,39,"female",41.1115355496625,"interruptia"
20,31,"female",77.4747604630924,"interruptia"
20,31,"male",21.7234807419724,"interruptia"
20,30,"female",45.5389064407391,"interruptia"
20,38,"female",65.3326338089244,"interruptia"
20,37,"male",45.1039578288864,"interruptia"
20,35,"male",46.0021865175183,"interruptia"
20,39,"female",61.5434950331542,"interruptia"
20,33,"female",65.9446454480377,"interruptia"
20,38,"male",68.6192815588721,"interruptia"
20,38,"male",60.8123090794672,"interruptia"
20,33,"female",40.8715969261538,"interruptia"
20,32,"female",59.4431760763395,"interruptia"
20,36,"female",51.7878198339497,"interruptia"
20,31,"female",62.8637109305385,"interruptia"
20,38,"male",26.3222535541506,"interruptia"
20,31,"female",23.6700610082316,"interruptia"
20,37,"male",44.4413737164267,"interruptia"
20,32,"male",38.6437546731626,"interruptia"
20,34,"female",50.0864442809655,"interruptia"
20,34,"male",30.6008601987766,"interruptia"
20,33,"male",65.903834868811,"interruptia"
20,32,"male",66.2739254933134,"interruptia"
20,32,"female",66.0181933238918,"interruptia"
20,33,"male",42.8849181093042,"interruptia"
20,35,"female",60.5080607741213,"interruptia"
20,39,"female",58.9386806690542,"interruptia"
20,37,"male",52.5562535380339,"interruptia"
20,33,"female",83.6419074912581,"interruptia"
20,36,"male",62.2582268705009,"interruptia"
20,34,"male",26.3759622735138,"interruptia"
20,36,"female",62.6634304068048,"interruptia"
20,39,"male",24.8952768415377,"interruptia"
20,39,"male",41.78046998691,"interruptia"
20,32,"female",31.1192298145849,"interruptia"
20,30,"female",62.3538275207695,"interruptia"
20,37,"female",60.6739691637123,"interruptia"
20,37,"female",39.0946923287744,"interruptia"
20,31,"male",64.0021979747649,"interruptia"
20,35,"female",86.5968329860957,"interruptia"
20,38,"female",57.2272408993816,"interruptia"
20,39,"male",31.5816166022668,"interruptia"
20,33,"male",49.2395678143086,"interruptia"
20,30,"female",58.0387912761108,"interruptia"
20,30,"female",87.2223680127131,"interruptia"
20,34,"female",70.5030117546388,"interruptia"
20,31,"female",51.8964766243613,"interruptia"
20,34,"female",48.4247270594145,"interruptia"
20,39,"male",56.9122072188905,"interruptia"
20,32,"male",43.5225201070139,"interruptia"
20,34,"female",70.703746948047,"interruptia"
20,33,"male",28.1598960963952,"interruptia"
20,38,"female",60.2608791755021,"interruptia"
20,30,"female",46.2728824977763,"interruptia"
20,32,"male",50.2504729473509,"interruptia"
20,31,"female",60.1392811949444,"interruptia"
20,30,"male",27.8338819087861,"interruptia"
20,33,"male",65.8995838910443,"interruptia"
20,33,"male",38.7693386552523,"interruptia"
20,33,"male",33.1687109493762,"interruptia"
20,37,"female",52.0476404973855,"interruptia"
20,39,"male",60.2968425594094,"interruptia"
20,35,"female",70.2120459882675,"interruptia"
20,39,"female",56.4151573274397,"interruptia"
20,30,"female",24.6103150541875,"interruptia"
20,34,"male",59.485139447396,"interruptia"
20,31,"male",49.5502382229689,"interruptia"
20,35,"female",39.5940106706923,"interruptia"
20,38,"female",48.1466669294351,"interruptia"
20,32,"female",54.9822416274107,"interruptia"
20,38,"female",36.0542430749685,"interruptia"
20,37,"male",51.9913823842303,"interruptia"
20,37,"female",76.1235559771175,"interruptia"
20,32,"male",48.3379882038307,"interruptia"
20,36,"male",60.0060717335804,"interruptia"
20,37,"male",62.4642023871996,"interruptia"
20,38,"male",79.5194782813959,"interruptia"
20,32,"male",41.0379019712815,"interruptia"
20,36,"male",49.037984698783,"interruptia"
20,30,"female",58.7336845970447,"interruptia"
20,38,"male",31.6916012389856,"interruptia"
20,31,"female",60.1292046619988,"interruptia"
20,34,"male",56.2257518296036,"interruptia"
20,37,"male",53.9757770601229,"interruptia"
20,33,"male",63.8712289461977,"interruptia"
20,34,"male",26.7863529423578,"interruptia"
20,39,"male",56.2049275865073,"interruptia"
20,38,"female",66.1207246150637,"interruptia"
20,32,"male",47.5366240900022,"interruptia"
20,31,"male",53.9337915859124,"interruptia"
20,31,"female",51.3095848538328,"interruptia"
20,34,"male",53.7790193242831,"interruptia"
20,38,"male",28.9005970021068,"interruptia"
20,32,"female",18.9003315487997,"interruptia"
20,39,"male",69.7136868343034,"interruptia"
20,32,"male",53.0996486376979,"interruptia"
20,35,"female",68.4929855834736,"interruptia"
20,37,"male",49.4032376959687,"interruptia"
20,33,"female",46.400054614605,"interruptia"
20,31,"male",34.986357095498,"interruptia"
20,37,"male",43.5588784274568,"interruptia"
20,39,"male",48.1241605137884,"interruptia"
20,37,"male",52.5702785306997,"interruptia"
20,39,"male",43.6336768146076,"interruptia"
20,30,"female",78.2967207762158,"interruptia"
20,36,"female",50.4598821839502,"interruptia"
20,34,"female",61.0467439049562,"interruptia"
20,34,"male",58.1834032373116,"interruptia"
20,30,"male",30.0427072076596,"interruptia"
20,35,"female",44.9966765649165,"interruptia"
20,32,"male",54.0675452971923,"interruptia"
20,30,"female",64.344265136936,"interruptia"
20,38,"male",75.778262966785,"interruptia"
20,38,"female",72.6562486046031,"interruptia"
20,31,"female",69.9128082360753,"interruptia"
20,34,"female",76.4709275214472,"interruptia"
20,30,"male",38.4984059132529,"interruptia"
20,30,"male",70.2634598530611,"interruptia"
20,39,"female",29.9669391474228,"interruptia"
20,30,"female",54.0303183451345,"interruptia"
20,38,"female",56.7307448816661,"interruptia"
20,30,"male",45.0007103460012,"interruptia"
20,34,"female",61.7462461387947,"interruptia"
20,34,"male",47.9214507679464,"interruptia"
20,30,"male",64.960377544631,"interruptia"
20,30,"male",61.7703160976598,"interruptia"
20,30,"male",42.4760839257571,"interruptia"
20,32,"female",66.3516488889613,"interruptia"
20,33,"male",21.7419123421847,"interruptia"
20,30,"female",57.345394634316,"interruptia"
20,39,"female",38.2925875790257,"interruptia"
20,32,"male",45.4613536718498,"interruptia"
20,35,"female",70.3506062641445,"interruptia"
20,33,"female",49.8794425694164,"interruptia"
20,37,"male",43.5343749627685,"interruptia"
20,39,"male",37.471704599813,"interruptia"
20,38,"female",55.4019757281664,"interruptia"
20,35,"male",27.6624448104824,"interruptia"
20,34,"male",58.0038561450102,"interruptia"
20,38,"male",42.3917846614776,"interruptia"
20,32,"male",49.4926701126748,"interruptia"
20,32,"male",27.4865637024205,"interruptia"
20,31,"female",43.7872810626137,"interruptia"
20,36,"male",45.6404365744558,"interruptia"
20,36,"male",46.5207185632429,"interruptia"
20,31,"female",65.959860899769,"interruptia"
20,30,"male",49.3774837756707,"interruptia"
20,37,"female",26.5076706483439,"interruptia"
20,34,"female",62.6973173698127,"interruptia"
20,35,"female",42.6615710331514,"interruptia"
20,38,"male",57.2186794170912,"interruptia"
20,34,"female",50.2178408654923,"interruptia"
20,31,"female",47.5076797431535,"interruptia"
20,35,"male",43.1433117987523,"interruptia"
20,38,"female",68.0129015536021,"interruptia"
20,36,"female",59.2959863392413,"interruptia"
20,31,"female",62.6109295680709,"interruptia"
20,33,"male",65.7350056673665,"interruptia"
20,37,"female",59.9793887229314,"interruptia"
20,33,"female",52.8356727898736,"interruptia"
20,32,"male",56.7476986833232,"interruptia"
20,33,"female",49.7201541096773,"interruptia"
20,35,"male",39.249445482394,"interruptia"
20,39,"female",72.1984936987915,"interruptia"
20,34,"male",65.1777271503617,"interruptia"
20,36,"male",39.2463288188882,"interruptia"
20,33,"female",31.3818462279674,"interruptia"
20,36,"female",68.398540170951,"interruptia"
20,30,"female",40.5455597065827,"interruptia"
20,38,"female",55.6688472473187,"interruptia"
20,38,"male",44.7332956974025,"interruptia"
20,32,"female",76.494053610375,"interruptia"
20,32,"male",27.3038958831004,"interruptia"
20,39,"male",10.3851390199049,"interruptia"
20,39,"female",54.2016932798082,"interruptia"
20,35,"male",26.5234702619053,"interruptia"
20,30,"male",37.1874330221766,"interruptia"
20,36,"female",74.0397216589298,"interruptia"
20,30,"male",29.2622647296698,"interruptia"
20,37,"male",37.2644538311408,"interruptia"
20,36,"female",57.4593902458866,"interruptia"
20,34,"female",66.4322528951456,"interruptia"
20,38,"male",40.655846776284,"interruptia"
20,31,"male",61.3828080114762,"interruptia"
20,36,"male",45.0802211835872,"interruptia"
20,34,"female",42.3582513064365,"interruptia"
20,30,"female",78.2086059623511,"interruptia"
20,36,"male",51.5625682037685,"interruptia"
20,36,"female",56.2456100938934,"interruptia"
20,36,"male",44.0081236266192,"interruptia"
20,34,"male",20.5837698788122,"interruptia"
20,35,"male",42.6603455223966,"interruptia"
20,33,"female",41.0605871915869,"interruptia"
20,34,"male",40.7026569409868,"interruptia"
20,34,"male",39.7607960171404,"interruptia"
20,39,"male",50.412197200654,"interruptia"
20,31,"male",56.2714976504183,"interruptia"
20,39,"male",50.6421578596887,"interruptia"
20,33,"male",56.9909536510596,"interruptia"
20,31,"female",64.5866739562834,"interruptia"
20,30,"female",63.9410510505968,"interruptia"
20,31,"male",54.1729125101574,"interruptia"
20,34,"female",50.8152104841972,"interruptia"
20,35,"female",43.1395511369112,"interruptia"
20,37,"female",56.9033626502236,"interruptia"
